,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5343170762062073,0.5878938436508179,-0.6693225502967834,0.999881386756897,0.5531718134880066,0.5441671013832092,-0.625251829624176,0.9998081922531128,0.567405104637146,0.541271984577179,-0.6252861022949219,0.9997843503952026,0.5813247561454773,0.5377875566482544,-0.6251370906829834,0.9997764229774475,0.5133403539657593,0.5519945621490479,-0.6039213538169861,0.999784529209137,0.5007686018943787,0.5551899075508118,-0.6036380529403687,0.999790370464325,0.49007225036621094,0.5578372478485107,-0.6039366126060486,0.9998080730438232,0.6081396341323853,0.5553652048110962,-0.32166561484336853,0.9997515678405762,0.48103848099708557,0.5807151198387146,-0.20311769843101501,0.9997907280921936,0.5613729357719421,0.630388617515564,-0.5560511350631714,0.9998716711997986,0.5106028914451599,0.641657829284668,-0.5223386287689209,0.9998531341552734,0.7282350659370422,0.8045055270195007,-0.11462736129760742,0.9974608421325684,0.4228439927101135,0.799022376537323,-0.08159773051738739,0.9989160299301147,0.8311178088188171,1.160759449005127,-0.1188863068819046,0.43313178420066833,0.2564590275287628,0.9805700778961182,-0.5335866212844849,0.9423044323921204,0.8313649892807007,1.2427905797958374,-0.5905389189720154,0.5720658898353577,0.34239432215690613,0.6589195728302002,-1.2337620258331299,0.9823027849197388,0.8455862998962402,1.2668365240097046,-0.6786192059516907,0.5733925104141235,0.38068288564682007,0.5841408967971802,-1.3836101293563843,0.9661454558372498,0.8247045278549194,1.237014889717102,-0.6924511194229126,0.6358742713928223,0.3969029486179352,0.5628679394721985,-1.299593448638916,0.9721766114234924,0.8068094253540039,1.2316135168075562,-0.6160050630569458,0.6223411560058594,0.3976043164730072,0.593447744846344,-1.226161241531372,0.9678579568862915,0.6864714026451111,1.4229207038879395,-0.061159659177064896,0.002433973364531994,0.4536159634590149,1.412128210067749,0.06467843055725098,0.0030461959540843964,0.6710982322692871,1.9240882396697998,-0.16031235456466675,0.0013151541352272034,0.4570322036743164,1.9093940258026123,-0.018691154196858406,0.0007914125453680754,0.6658284664154053,2.367436170578003,0.20672301948070526,0.0001248964254045859,0.4555228352546692,2.3501808643341064,0.17569151520729065,1.7123522411566228e-05,0.6741847395896912,2.431044578552246,0.21360459923744202,6.412151560653001e-05,0.44919323921203613,2.408801317214966,0.18340565264225006,3.381711576366797e-05,0.6254804730415344,2.4974708557128906,-0.2814083397388458,6.274164479691535e-05,0.48532137274742126,2.498739719390869,-0.3353970944881439,9.06345303519629e-05
1,0.534512460231781,0.5890149474143982,-0.6746705770492554,0.9998862147331238,0.5533155798912048,0.5446922779083252,-0.6262838244438171,0.9998149871826172,0.5675050020217896,0.5420786142349243,-0.6263078451156616,0.9997923374176025,0.5814353823661804,0.5393267869949341,-0.6260714530944824,0.9997819662094116,0.5136173963546753,0.5527034997940063,-0.6055945158004761,0.9997909665107727,0.5010573267936707,0.5561186075210571,-0.6053645610809326,0.9997968673706055,0.49031203985214233,0.5592529773712158,-0.6057009100914001,0.9998151063919067,0.6082198023796082,0.5594612956047058,-0.31936466693878174,0.999758780002594,0.4812534749507904,0.5853022933006287,-0.20346128940582275,0.9998039603233337,0.5617768168449402,0.6341322660446167,-0.560394287109375,0.9998740553855896,0.5109480619430542,0.6446802616119385,-0.5295531153678894,0.9998598694801331,0.7286365032196045,0.814223051071167,-0.11279952526092529,0.9972676634788513,0.4207741320133209,0.811353862285614,-0.0780729204416275,0.9989268183708191,0.8317919969558716,1.1611175537109375,-0.5911356210708618,0.45832476019859314,0.24836993217468262,1.0017296075820923,-0.5934560298919678,0.9462929368019104,0.7910335063934326,0.986592710018158,-1.246519684791565,0.6092686653137207,0.35386669635772705,0.6912087798118591,-1.2880699634552002,0.9835453629493713,0.779364287853241,0.9248470664024353,-1.3638802766799927,0.6087676882743835,0.39532023668289185,0.6227462291717529,-1.433163046836853,0.9678938388824463,0.7709721326828003,0.8849066495895386,-1.2979600429534912,0.6661840081214905,0.41314783692359924,0.6094998121261597,-1.330085039138794,0.9735197424888611,0.7655786275863647,0.901658296585083,-1.2448065280914307,0.6522233486175537,0.41142138838768005,0.6386522650718689,-1.2733005285263062,0.9692411422729492,0.6791034936904907,1.430978536605835,-0.06279963999986649,0.0022580476943403482,0.44527894258499146,1.418739914894104,0.06632277369499207,0.0028401832096278667,0.6624085903167725,1.9372203350067139,-0.1460220068693161,0.0012500847224146128,0.4496552050113678,1.9149221181869507,-0.03187159448862076,0.0007653127540834248,0.6611863970756531,2.3725688457489014,0.2674499452114105,0.00011922288831556216,0.4507942795753479,2.354088068008423,0.18852153420448303,1.6504116501891986e-05,0.6691839694976807,2.4364945888519287,0.2773510813713074,6.116809527156875e-05,0.4449238181114197,2.414369821548462,0.19822873175144196,3.24511420330964e-05,0.62253338098526,2.5000357627868652,-0.23726601898670197,6.298758671618998e-05,0.48244696855545044,2.4993643760681152,-0.3247894048690796,9.32288239710033e-05
2,0.53457111120224,0.5908385515213013,-0.6680573225021362,0.9998916983604431,0.5547275543212891,0.5465320944786072,-0.6205774545669556,0.999821126461029,0.5688689947128296,0.5446240901947021,-0.6205419301986694,0.9998006820678711,0.5828940868377686,0.5428652167320251,-0.6201838850975037,0.999787449836731,0.5142619013786316,0.5537301301956177,-0.5965875387191772,0.9997966885566711,0.5016802549362183,0.5569989681243896,-0.5964051485061646,0.9998032450675964,0.49160876870155334,0.5600451827049255,-0.5967792272567749,0.9998209476470947,0.6093069314956665,0.5633610486984253,-0.31847524642944336,0.9997648596763611,0.4836350083351135,0.5862986445426941,-0.1918124258518219,0.9998157024383545,0.5625826716423035,0.637225329875946,-0.5582684278488159,0.9998762011528015,0.5109983682632446,0.6462717652320862,-0.5230579972267151,0.9998661279678345,0.728790819644928,0.8199235200881958,-0.11275625228881836,0.9971490502357483,0.4208880066871643,0.8118625283241272,-0.05924896150827408,0.9989541172981262,0.8295453786849976,1.1687685251235962,-0.6424907445907593,0.4888288974761963,0.24825599789619446,1.0074944496154785,-0.5830764770507812,0.9499169588088989,0.7768392562866211,0.9549844264984131,-1.277646541595459,0.6463658809661865,0.36313313245773315,0.7292449474334717,-1.2392679452896118,0.9846978783607483,0.7606436610221863,0.8879102468490601,-1.3910105228424072,0.6450410485267639,0.406282514333725,0.6680300831794739,-1.3726472854614258,0.969572901725769,0.7549957633018494,0.8419932126998901,-1.3140422105789185,0.6970512270927429,0.42375078797340393,0.6510202288627625,-1.260197401046753,0.9747848510742188,0.753324031829834,0.8629580736160278,-1.270145297050476,0.6837027668952942,0.42183852195739746,0.6771488785743713,-1.2189608812332153,0.9706503748893738,0.6750855445861816,1.4312994480133057,-0.06571944057941437,0.0021019182167947292,0.44248709082603455,1.4183369874954224,0.06921769678592682,0.002657021163031459,0.6543091535568237,1.940601110458374,-0.10728698968887329,0.0011702695628628135,0.4413211941719055,1.916638731956482,0.006549105979502201,0.0007250081398524344,0.6541967391967773,2.3725500106811523,0.30725568532943726,0.00011640136654023081,0.4425313472747803,2.354945421218872,0.2566940188407898,1.5821971828700043e-05,0.6630205512046814,2.435763359069824,0.31834596395492554,5.995597530272789e-05,0.43644118309020996,2.4147918224334717,0.26981157064437866,3.130100230919197e-05,0.6134455800056458,2.4996840953826904,-0.1795768439769745,6.412466609617695e-05,0.4740656912326813,2.5004570484161377,-0.24860183894634247,9.489372314419597e-05
3,0.5385022759437561,0.5883492827415466,-0.7133704423904419,0.999900221824646,0.5599765777587891,0.5434747934341431,-0.6653105616569519,0.9998351335525513,0.5749858617782593,0.5429497957229614,-0.6653905510902405,0.9998168349266052,0.589084804058075,0.542339026927948,-0.664973258972168,0.9998036026954651,0.5184847712516785,0.5482187271118164,-0.6456524133682251,0.9998114705085754,0.5059555172920227,0.5507349371910095,-0.6456007361412048,0.9998175501823425,0.4965698719024658,0.5535157918930054,-0.6459499597549438,0.9998329877853394,0.6167557239532471,0.5631816387176514,-0.3342442810535431,0.9997837543487549,0.49000030755996704,0.58298259973526,-0.23769576847553253,0.9998301267623901,0.5685468912124634,0.63699871301651,-0.591771125793457,0.9998852610588074,0.5154719948768616,0.6433788537979126,-0.5656910538673401,0.999876081943512,0.7339755296707153,0.8195093274116516,-0.1257028579711914,0.9973050355911255,0.42615431547164917,0.8111808896064758,-0.07118423283100128,0.9989557266235352,0.82830810546875,1.195574164390564,-0.682241678237915,0.5280802845954895,0.2578505575656891,1.0230246782302856,-0.5907431840896606,0.9504936337471008,0.7782719135284424,0.9668747186660767,-1.4423434734344482,0.6808608770370483,0.3814348578453064,0.764781653881073,-1.318871259689331,0.9856097102165222,0.7630692720413208,0.9077625274658203,-1.5768725872039795,0.6793903112411499,0.4213455319404602,0.708825945854187,-1.4640092849731445,0.9712297320365906,0.7576751112937927,0.8666168451309204,-1.5131566524505615,0.7264010906219482,0.43827900290489197,0.6861608028411865,-1.382569670677185,0.9760978817939758,0.754433810710907,0.8820236325263977,-1.4397294521331787,0.7138731479644775,0.4366491734981537,0.7148345112800598,-1.3133187294006348,0.9720158576965332,0.6731938123703003,1.428848147392273,-0.0649740993976593,0.0021691033616662025,0.44338536262512207,1.4156533479690552,0.06846879422664642,0.0027006855234503746,0.6546527147293091,1.92996084690094,-0.10330860316753387,0.0011489930329844356,0.4409949779510498,1.8989455699920654,-0.01723257079720497,0.000720361596904695,0.6543204188346863,2.352031707763672,0.30253565311431885,0.00011311918933643028,0.4449595808982849,2.333073377609253,0.22994966804981232,1.6400332242483273e-05,0.6623840928077698,2.4141838550567627,0.31380659341812134,5.839266304974444e-05,0.4392849802970886,2.3966064453125,0.24196331202983856,3.1217052310239524e-05,0.6146928071975708,2.4785799980163574,-0.16832539439201355,6.670584116363898e-05,0.4755358099937439,2.466691732406616,-0.2599666714668274,0.00010222452692687511
4,0.5406789183616638,0.5869113802909851,-0.695459246635437,0.9999091625213623,0.5626283288002014,0.5421189665794373,-0.6373537182807922,0.9998495578765869,0.5778100490570068,0.5420030355453491,-0.6374899744987488,0.9998332262039185,0.5923248529434204,0.5419265627861023,-0.636935293674469,0.9998207688331604,0.5209247469902039,0.5461720824241638,-0.6270118951797485,0.9998272061347961,0.5086633563041687,0.5482326745986938,-0.6269806623458862,0.999832808971405,0.5000048875808716,0.5506017208099365,-0.6273552775382996,0.9998462796211243,0.620022177696228,0.5630382895469666,-0.2851305902004242,0.9998027682304382,0.49395933747291565,0.580803632736206,-0.23049242794513702,0.9998451471328735,0.571913480758667,0.6354234218597412,-0.5674588680267334,0.9998947978019714,0.5187360644340515,0.6413488984107971,-0.5555132031440735,0.9998865127563477,0.73395836353302,0.8194083571434021,-0.07983230799436569,0.9975122809410095,0.43004006147384644,0.8103371262550354,-0.060636021196842194,0.9989804625511169,0.8164405822753906,1.2051705121994019,-0.5744558572769165,0.568430483341217,0.2633371949195862,1.032072901725769,-0.5588781833648682,0.9521536231040955,0.7791759371757507,0.9688306450843811,-1.261873483657837,0.7124723196029663,0.3939816653728485,0.7907803654670715,-1.2767555713653564,0.9866408705711365,0.7651874423027039,0.9134853482246399,-1.3927319049835205,0.711029589176178,0.4328036904335022,0.7340158224105835,-1.4142075777053833,0.9732124209403992,0.7597277164459229,0.8727489113807678,-1.3340362310409546,0.7534041404724121,0.445244163274765,0.7089794278144836,-1.3363354206085205,0.9776842594146729,0.7555178999900818,0.8862942457199097,-1.2613344192504883,0.7419825792312622,0.44290417432785034,0.7378007173538208,-1.2699859142303467,0.9739146828651428,0.6722971200942993,1.421846628189087,-0.055070944130420685,0.0023591453209519386,0.4443581998348236,1.4082868099212646,0.05872747302055359,0.002804938005283475,0.6528575420379639,1.9191206693649292,-0.0711621418595314,0.0010916494065895677,0.43445268273353577,1.8895951509475708,0.016361216083168983,0.000675826333463192,0.6463181376457214,2.336945056915283,0.318191260099411,0.00010852221021195874,0.43562111258506775,2.315383195877075,0.2784480154514313,1.572363544255495e-05,0.6545905470848083,2.396721124649048,0.3278786242008209,5.669184974976815e-05,0.43022122979164124,2.375365734100342,0.29238662123680115,2.9716868084506132e-05,0.6033378839492798,2.4653093814849854,-0.14216859638690948,6.476601993199438e-05,0.46410447359085083,2.452258586883545,-0.19379812479019165,9.888799831969664e-05
5,0.5425361394882202,0.5868645310401917,-0.6962222456932068,0.9999147653579712,0.5649493932723999,0.5420467853546143,-0.6427479982376099,0.9998576641082764,0.5802062749862671,0.541869580745697,-0.642852246761322,0.9998436570167542,0.5948715209960938,0.5416663885116577,-0.6423165202140808,0.9998294711112976,0.5225450992584229,0.5458728671073914,-0.6307034492492676,0.9998353123664856,0.5102123022079468,0.5477649569511414,-0.6306378245353699,0.9998413920402527,0.5020673274993896,0.5500102639198303,-0.6310040950775146,0.9998522996902466,0.6227685809135437,0.5630692839622498,-0.29922056198120117,0.9998133182525635,0.49597111344337463,0.5801137089729309,-0.24223165214061737,0.9998553395271301,0.5750538110733032,0.6350830793380737,-0.5731222033500671,0.999898374080658,0.5209019780158997,0.6413032412528992,-0.5578150749206543,0.9998917579650879,0.7355540990829468,0.8224729299545288,-0.08478415757417679,0.9975709915161133,0.4304044842720032,0.8104894757270813,-0.06427650153636932,0.9989710450172424,0.8148542642593384,1.2016026973724365,-0.6013333797454834,0.5971958637237549,0.2651202976703644,1.0422799587249756,-0.5769338607788086,0.9529915452003479,0.7787340879440308,0.9729811549186707,-1.31588876247406,0.7404510974884033,0.39608412981033325,0.8005464673042297,-1.283849835395813,0.9876244068145752,0.7662631273269653,0.9162304401397705,-1.441329836845398,0.7389751672744751,0.43666714429855347,0.7439244389533997,-1.4164025783538818,0.9751112461090088,0.7608581185340881,0.8792913556098938,-1.3810709714889526,0.7772449851036072,0.4479561448097229,0.7187241315841675,-1.3365864753723145,0.9792078137397766,0.7561953067779541,0.892566978931427,-1.3147928714752197,0.7666803002357483,0.4445531964302063,0.746692419052124,-1.2743172645568848,0.9756717085838318,0.6725867986679077,1.4212573766708374,-0.047063250094652176,0.002447405830025673,0.44476318359375,1.4079533815383911,0.050649166107177734,0.002883048029616475,0.6542189717292786,1.9180207252502441,-0.04901473596692085,0.001013549161143601,0.4364355504512787,1.8889386653900146,-0.009479464031755924,0.0006291912868618965,0.6481043100357056,2.3356168270111084,0.3675925135612488,0.00010065362585010007,0.43629398941993713,2.3163187503814697,0.2635885775089264,1.4829870451649185e-05,0.656350314617157,2.3950624465942383,0.38055419921875,5.279256947687827e-05,0.43075504899024963,2.3764359951019287,0.27840226888656616,2.7648307877825573e-05,0.6055335998535156,2.4645309448242188,-0.08639906346797943,6.167948595248163e-05,0.46454042196273804,2.4533309936523438,-0.2017306387424469,9.439016139367595e-05
6,0.5472957491874695,0.5867189764976501,-0.6949461698532104,0.9999195337295532,0.5697212219238281,0.5419532060623169,-0.6407909393310547,0.9998655319213867,0.585023820400238,0.5418273210525513,-0.6408846378326416,0.999853253364563,0.5985792875289917,0.541806161403656,-0.6404064297676086,0.9998384714126587,0.5270723104476929,0.5456449389457703,-0.6314969658851624,0.9998431205749512,0.5144472122192383,0.54732745885849,-0.6314492225646973,0.9998496174812317,0.5056881904602051,0.5493057370185852,-0.631820023059845,0.9998584985733032,0.6255747079849243,0.5641451478004456,-0.28889766335487366,0.9998239874839783,0.4985330104827881,0.5789566040039062,-0.25332221388816833,0.9998648762702942,0.5794477462768555,0.6350814700126648,-0.5710890889167786,0.9999029040336609,0.5251506567001343,0.6411197781562805,-0.5600401163101196,0.9998974800109863,0.7355312705039978,0.823346734046936,-0.07420215755701065,0.9976950287818909,0.4309813976287842,0.8117607831954956,-0.08804942667484283,0.9989516735076904,0.8142542839050293,1.1939902305603027,-0.5593202114105225,0.6245945692062378,0.27742594480514526,1.0481818914413452,-0.5841419696807861,0.954130232334137,0.7774060964584351,0.9717367887496948,-1.2484443187713623,0.7652174234390259,0.4081769585609436,0.8006042242050171,-1.3097856044769287,0.9882832169532776,0.7641686201095581,0.9160596132278442,-1.3740018606185913,0.7634864449501038,0.45064878463745117,0.7465341687202454,-1.4464843273162842,0.9762146472930908,0.7602909207344055,0.880935788154602,-1.3186169862747192,0.7981764078140259,0.4591251015663147,0.7199699878692627,-1.3702471256256104,0.9800413250923157,0.7564100027084351,0.892738401889801,-1.2491366863250732,0.7881650924682617,0.4538963735103607,0.7484244108200073,-1.3022311925888062,0.9766183495521545,0.6728288531303406,1.4129464626312256,-0.040014028549194336,0.002771166618913412,0.4458361268043518,1.40602707862854,0.04335114732384682,0.0031158518977463245,0.658855140209198,1.9006226062774658,-0.03995918482542038,0.0010267808102071285,0.44000014662742615,1.8804186582565308,-0.008991583250463009,0.0006241071969270706,0.6644038558006287,2.320659875869751,0.36859995126724243,0.00010158376971958205,0.46089333295822144,2.301670789718628,0.2623354196548462,1.5575255019939505e-05,0.6727515459060669,2.3808140754699707,0.38115793466567993,5.383752431953326e-05,0.45819687843322754,2.359745502471924,0.2770147919654846,2.791882616293151e-05,0.6327739953994751,2.4482693672180176,-0.07891751080751419,6.46365515422076e-05,0.4961365759372711,2.4367291927337646,-0.21698430180549622,9.809410403249785e-05
7,0.5514465570449829,0.5871610641479492,-0.641247570514679,0.9999268054962158,0.5739434957504272,0.5425376892089844,-0.5816010236740112,0.9998777508735657,0.588802695274353,0.5424277782440186,-0.5817753076553345,0.9998668432235718,0.6012510061264038,0.5424001812934875,-0.581344723701477,0.9998531937599182,0.5324352979660034,0.5458047986030579,-0.5886303186416626,0.9998571872711182,0.5197368264198303,0.5473389029502869,-0.5886404514312744,0.9998632073402405,0.5096815228462219,0.5492768883705139,-0.5890339612960815,0.9998708963394165,0.6271973848342896,0.5648224949836731,-0.21327057480812073,0.9998401403427124,0.50178062915802,0.5773364305496216,-0.251017302274704,0.9998774528503418,0.5832537412643433,0.6349363923072815,-0.5052704215049744,0.9999112486839294,0.5294851660728455,0.6410361528396606,-0.5162107348442078,0.9999065399169922,0.7298781871795654,0.8201496005058289,0.027871429920196533,0.9978839159011841,0.4335682988166809,0.8088377118110657,-0.0868167132139206,0.9989880323410034,0.8087729215621948,1.1897939443588257,-0.4170079827308655,0.65509033203125,0.27804920077323914,1.0470227003097534,-0.5320685505867004,0.9542093873023987,0.7718960642814636,0.9679644107818604,-1.1774343252182007,0.7881479263305664,0.4214523434638977,0.8437660932540894,-1.210397720336914,0.9888767600059509,0.7526028156280518,0.916041374206543,-1.3036280870437622,0.7864307165145874,0.4656216502189636,0.8112649917602539,-1.34092116355896,0.9775228500366211,0.75118488073349,0.8806334733963013,-1.2619473934173584,0.8177897930145264,0.47431954741477966,0.7818974256515503,-1.2830839157104492,0.9811149835586548,0.750090479850769,0.8919388055801392,-1.1820197105407715,0.8084873557090759,0.46878448128700256,0.794478714466095,-1.205048680305481,0.9777737855911255,0.6706617474555969,1.3867853879928589,-0.006884177215397358,0.003975888714194298,0.4470328390598297,1.382832407951355,0.010149688459932804,0.0039683617651462555,0.6569614410400391,1.8563904762268066,-0.049968935549259186,0.0011794939637184143,0.438433974981308,1.8343279361724854,-0.05024567246437073,0.0006572248530574143,0.6640647053718567,2.2715084552764893,0.29998108744621277,0.00010811931133503094,0.4614117741584778,2.2491543292999268,0.13734690845012665,1.8985239876201376e-05,0.6717776656150818,2.3321025371551514,0.3088068664073944,5.929619146627374e-05,0.4594159722328186,2.307169198989868,0.14064081013202667,2.9950680982437916e-05,0.6334534883499146,2.3915936946868896,-0.10599265247583389,8.05560703156516e-05,0.49596285820007324,2.3761518001556396,-0.31931108236312866,0.00011265744979027659
8,0.5556241869926453,0.586919903755188,-0.6709606051445007,0.999932587146759,0.5773218870162964,0.5424792766571045,-0.6114102005958557,0.9998875856399536,0.5915037393569946,0.5423329472541809,-0.6116719245910645,0.9998779892921448,0.6029940843582153,0.5422881245613098,-0.6111069917678833,0.9998646974563599,0.5377582907676697,0.545665442943573,-0.6217641234397888,0.9998687505722046,0.5252772569656372,0.5471451282501221,-0.621785581111908,0.9998745918273926,0.5141067504882812,0.5489040613174438,-0.6221980452537537,0.9998810887336731,0.628540575504303,0.5647774934768677,-0.2232532948255539,0.9998533129692078,0.5060349702835083,0.5763644576072693,-0.2765776515007019,0.9998881816864014,0.5868393182754517,0.6339348554611206,-0.5259699821472168,0.9999178647994995,0.5348727703094482,0.6387056708335876,-0.5440019965171814,0.9999141097068787,0.7322458028793335,0.8139364123344421,-0.012298324145376682,0.9980024099349976,0.4386638104915619,0.8087534308433533,-0.116899274289608,0.9990023970603943,0.8103324174880981,1.1583943367004395,-0.44289740920066833,0.6714301109313965,0.29338106513023376,1.0652034282684326,-0.5625928640365601,0.949921190738678,0.7685502767562866,0.9653933644294739,-1.215672254562378,0.8077383637428284,0.4147261083126068,0.8941847085952759,-1.354573130607605,0.9889622330665588,0.7436370253562927,0.9193676710128784,-1.3481419086456299,0.8060140013694763,0.45860347151756287,0.8648157119750977,-1.4982712268829346,0.9781028628349304,0.7447636723518372,0.8856039047241211,-1.3102704286575317,0.8346190452575684,0.46793970465660095,0.8344456553459167,-1.460569143295288,0.9816555976867676,0.7453435659408569,0.8956970572471619,-1.2231162786483765,0.825539231300354,0.46165117621421814,0.8438171148300171,-1.3587340116500854,0.9782523512840271,0.6787070035934448,1.3755847215652466,-0.006395264063030481,0.004105627071112394,0.46067318320274353,1.3759468793869019,0.009701680392026901,0.004058170598000288,0.6727609038352966,1.8527085781097412,-0.05614257603883743,0.001409152988344431,0.46103352308273315,1.8343244791030884,-0.0793878585100174,0.0007076143519952893,0.6932376623153687,2.2741193771362305,0.30075597763061523,0.00011803000961663201,0.4958983361721039,2.2570204734802246,0.13512727618217468,2.1406820451375097e-05,0.7001081705093384,2.3359875679016113,0.3091732859611511,6.47003180347383e-05,0.4953226149082184,2.316129446029663,0.1411692202091217,3.2181294955080375e-05,0.6701719760894775,2.394425392150879,-0.10969551652669907,9.93964058579877e-05,0.5322953462600708,2.3836631774902344,-0.34801357984542847,0.00012948462972417474
9,0.557077169418335,0.5869179368019104,-0.7436507940292358,0.9999385476112366,0.5787012577056885,0.5425808429718018,-0.6835300922393799,0.9998981356620789,0.5927075147628784,0.5424111485481262,-0.6838058233261108,0.9998894333839417,0.603965163230896,0.5423111319541931,-0.6834874153137207,0.999877393245697,0.5395725965499878,0.5457399487495422,-0.6885454654693604,0.999880850315094,0.5270846486091614,0.5471938252449036,-0.6884645223617554,0.9998859763145447,0.515697717666626,0.5489099025726318,-0.688734769821167,0.9998918175697327,0.6291600465774536,0.5651059746742249,-0.296056866645813,0.9998672604560852,0.5076819062232971,0.5763521194458008,-0.32569795846939087,0.9998984932899475,0.5875977277755737,0.6338229775428772,-0.5979595184326172,0.9999253153800964,0.5363450646400452,0.6386550068855286,-0.6071822047233582,0.9999219179153442,0.7352197170257568,0.8177725672721863,-0.062099408358335495,0.9981469511985779,0.4382171034812927,0.8148831725120544,-0.1346728354692459,0.9989530444145203,0.8068805932998657,1.1724379062652588,-0.5569462776184082,0.6896104216575623,0.3105989992618561,1.1029503345489502,-0.5693621039390564,0.9396989345550537,0.7612776160240173,0.9732589721679688,-1.3395476341247559,0.8248989582061768,0.40994611382484436,0.9628636240959167,-1.3969250917434692,0.9853474497795105,0.7375749349594116,0.9293500185012817,-1.477221965789795,0.8228728175163269,0.4569508135318756,0.9242350459098816,-1.543437123298645,0.9735682010650635,0.7414159178733826,0.8950514197349548,-1.4426909685134888,0.8493122458457947,0.4624579846858978,0.8918188810348511,-1.5057868957519531,0.978427529335022,0.7425361275672913,0.9049805998802185,-1.347175121307373,0.8397274017333984,0.45556625723838806,0.9060910940170288,-1.4026479721069336,0.9729425311088562,0.6795986890792847,1.3890292644500732,-0.012541922740638256,0.004761794116348028,0.4680003523826599,1.3887885808944702,0.015865294262766838,0.004431125242263079,0.6688746213912964,1.8524949550628662,-0.16841554641723633,0.004136086441576481,0.46078410744667053,1.8230029344558716,-0.17428851127624512,0.0018433694494888186,0.688814640045166,2.2805442810058594,0.1411389410495758,0.00018390700279269367,0.4908614158630371,2.2633585929870605,-0.026037123054265976,5.121051799505949e-05,0.6958619356155396,2.3446154594421387,0.14458850026130676,9.412912913830951e-05,0.49180930852890015,2.325670003890991,-0.02941901981830597,5.326350583345629e-05,0.6628764867782593,2.402041435241699,-0.31410256028175354,0.00024708188720978796,0.52367103099823,2.3917434215545654,-0.5083843469619751,0.0003047892532777041
